Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-29,136.8285375043935,137.56198030988986,133.15135690629089,133.67666625976562,121047300,0.0,0.0
2020-12-30,134.38039334679627,134.78676930670028,132.21967406821312,132.53684997558594,96452100,0.0,0.0
2020-12-31,132.89366136205535,133.5478253087459,130.5545420478903,131.51596069335938,99116600,0.0,0.0
2021-01-04,132.33861946156387,132.42781951198282,125.6384298147719,128.26498413085938,143301900,0.0,0.0
2021-01-05,127.74959248350771,130.5743819941272,127.29365586690058,129.850830078125,97664900,0.0,0.0
2021-01-06,126.58995150855473,129.89048992295838,125.26180371949566,125.4798583984375,155088000,0.0,0.0
2021-01-07,127.22426535729943,130.46533647993016,126.72868938054519,129.76161193847656,109578200,0.0,0.0
2021-01-08,131.25823448093698,131.45647695334904,129.07770339839976,130.88160705566406,105158200,0.0,0.0
2021-01-11,128.0469318427568,129.01825658738863,127.36303452937022,127.83878326416016,100384500,0.0,0.0
2021-01-12,127.36304410820614,128.54251752014153,125.73755527862463,127.66039276123047,91951100,0.0,0.0
2021-01-13,127.62072916663746,130.28693053102222,127.3531290092768,129.7318878173828,88636800,0.0,0.0
2021-01-14,129.64268587276953,129.84091324992193,127.62072730398862,127.7694091796875,90221800,0.0,0.0
2021-01-15,127.64056450064358,129.06782592513233,125.87631499642293,126.01507568359375,111598500,0.0,0.0
2021-01-19,126.64939872685662,127.57117793212939,125.81683469380823,126.69895935058594,90757300,0.0,0.0
2021-01-20,127.52160878082802,131.31772242320193,127.41258146542592,130.86178588867188,104319500,0.0,0.0
2021-01-21,132.61615228017803,138.43421019190848,132.40800368742129,135.6589813232422,120150900,0.0,0.0
2021-01-22,135.07418566466515,138.6126053627507,133.82533966028237,137.83950805664062,114459400,0.0,0.0
2021-01-25,141.80413843247428,143.80625478854378,135.3319012952781,141.65545654296875,157611700,0.0,0.0
2021-01-26,142.32945041686003,143.02325387578864,140.11917030114162,141.89334106445312,98390600,0.0,0.0
2021-01-27,142.16092824959085,143.0232407989276,139.1676600113526,140.8030548095703,140843800,0.0,0.0
2021-01-28,138.28553673847335,140.73368348510468,135.4904807286235,135.8770294189453,142621100,0.0,0.0
2021-01-29,134.62817268321794,135.53012459747325,129.05790350176986,130.79241943359375,177523800,0.0,0.0
2021-02-01,132.56659155006162,134.18217429043102,129.7715354071241,132.95314025878906,106239800,0.0,0.0
2021-02-02,134.52906663409996,135.1039366512956,133.41898115194581,133.79562377929688,83305400,0.0,0.0
2021-02-03,134.55878680305437,134.56870800203185,132.42781610438996,132.75489807128906,89880900,0.0,0.0
2021-02-04,135.094040491031,136.1842987770915,133.3991636673277,136.1743927001953,84183100,0.0,0.0
2021-02-05,136.3381675038212,136.4076439473337,134.8591386761449,135.75250244140625,75693800,0.205,0.0
2021-02-08,135.02789091441582,135.95104765238244,133.9260674734507,135.9014129638672,71297200,0.0,0.0
2021-02-09,135.6135329362486,136.86426036969647,134.84921633400765,135.00802612304688,76774200,0.0,0.0
2021-02-10,135.47455981623114,135.98081238556708,133.40988117247127,134.39259338378906,73046600,0.0,0.0
2021-02-11,134.89883809922802,135.38523379208152,132.78453980379882,134.134521484375,64280000,0.0,0.0
2021-02-12,133.36026681398644,134.53156663484012,132.70512531433295,134.37274169921875,60145100,0.0,0.0
2021-02-16,134.49189140874623,135.00804981988472,131.81176937886957,132.20883178710938,80576300,0.0,0.0
2021-02-17,130.283112412869,131.24596786488792,128.51622646195162,129.87612915039062,97918500,0.0,0.0
2021-02-18,128.24820295436643,129.0423125222409,126.4713962386598,128.75445556640625,96856700,0.0,0.0
2021-02-19,129.28053832483133,129.74707708606485,127.8511442603183,128.9132537841797,87668800,0.0,0.0
2021-02-22,127.0669645296321,128.76437388656157,124.67472256770328,125.07177734375,103916400,0.0,0.0
2021-02-23,122.84827983772692,125.77654457886015,117.51783713609136,124.93280792236328,158273000,0.0,0.0
2021-02-24,124.01959901803902,124.63502677795759,121.32956385533626,124.42657470703125,111039900,0.0,0.0
2021-02-25,123.76150507254467,125.52839091962409,119.65200431694484,120.09868621826172,148199500,0.0,0.0
2021-02-26,121.6868955672051,123.93024863147251,120.30713607932306,120.36669921875,164560400,0.0,0.0
2021-03-01,122.83835571951744,126.98756270452652,121.88542877787006,126.84859466552734,116307900,0.0,0.0
2021-03-02,127.46402911689378,127.77174297646762,124.08907482102383,124.1982650756836,102260900,0.0,0.0
2021-03-03,123.8905460210477,124.78391740668984,120.94242423502372,121.16080474853516,112966300,0.0,0.0
2021-03-04,120.85308644041326,122.68945625977744,117.74614739626067,119.2450180053711,178155000,0.0,0.0
2021-03-05,120.08875926835887,121.04168616333465,116.7038766636271,120.5255126953125,153766600,0.0,0.0
2021-03-08,120.03912548885967,120.1086095054807,115.35389587329914,115.50279235839844,154376600,0.0,0.0
2021-03-09,118.15312277310566,121.16080000946712,117.91489293731593,120.19794464111328,129525800,0.0,0.0
2021-03-10,120.79353217306692,121.2699918508892,118.57002843259617,119.09613037109375,111943300,0.0,0.0
2021-03-11,121.63726774385582,122.30233014025707,120.36669851694295,121.06153869628906,103026500,0.0,0.0
2021-03-12,119.51303342584326,120.27735762330437,118.28217043362969,120.13838958740234,88105100,0.0,0.0
2021-03-15,120.51559605525779,123.08651231443616,119.53288377037313,123.07658386230469,92403800,0.0,0.0
2021-03-16,124.77398281931208,126.28278943491937,123.80120658192438,124.64494323730469,115227900,0.0,0.0
2021-03-17,123.1361508351556,124.93281449419051,121.43874140776506,123.8409194946289,111932600,0.0,0.0
2021-03-18,121.97475323810015,122.27254619892982,119.43361491226148,119.6420669555664,121229700,0.0,0.0
2021-03-19,119.01672286001083,120.53545045279095,118.79834234307951,119.1060562133789,185549500,0.0,0.0
2021-03-22,119.44355525616021,122.95747770714054,119.37407123480708,122.48101043701172,111912300,0.0,0.0
2021-03-23,122.42144916985627,123.32474140540151,121.2402132886456,121.63726806640625,95467100,0.0,0.0
2021-03-24,121.91520654267694,121.99461901443283,119.18546530488658,119.20531463623047,88530500,0.0,0.0
2021-03-25,118.65936936015042,120.76375439465426,118.1233465426865,119.70162963867188,98844700,0.0,0.0
2021-03-26,119.46338969366349,120.5850699211892,118.04392408597587,120.31705474853516,94071200,0.0,0.0
2021-03-29,120.75382190301494,121.67697101778955,119.84060124004364,120.49573516845703,80819200,0.0,0.0
2021-03-30,119.2251680557915,119.5130325775997,117.98437662033717,119.01671600341797,85671900,0.0,0.0
2021-03-31,120.75382836642135,122.61004757393914,120.25751177434661,121.2501449584961,118323800,0.0,0.0
2021-04-01,122.74901355557688,123.26517943863006,121.58762706562543,122.0938720703125,75089100,0.0,0.0
2021-04-05,122.95748228287415,125.23061331343344,122.1633726608376,124.97252655029297,88651200,0.0,0.0
2021-04-06,125.56809982737292,126.19345601716074,124.72436312182705,125.28023529052734,80171300,0.0,0.0
2021-04-07,124.90304366488374,126.9776435222492,124.21812429896372,126.95779418945312,83466700,0.0,0.0
2021-04-08,128.00004182472787,129.42943598595218,127.57321683995164,129.399658203125,88844600,0.0,0.0
2021-04-09,128.84379462955374,132.05991655979062,128.5162238502924,132.0202178955078,106686700,0.0,0.0
2021-04-12,131.54376270938766,131.87133349989767,129.66768647019856,130.273193359375,91420000,0.0,0.0
2021-04-13,131.46433647820666,133.66798327736515,130.95808387929904,133.43966674804688,91266500,0.0,0.0
2021-04-14,133.94592398240383,134.00547954989403,130.69008835764276,131.05735778808594,87222800,0.0,0.0
2021-04-15,132.83417201889714,134.0054718357923,132.6554901803321,133.5091552734375,89347100,0.0,0.0
2021-04-16,133.3106446809013,133.6779141260259,132.29815455395294,133.1716766357422,84922400,0.0,0.0
2021-04-19,132.52646038239322,134.47202822601446,132.35771454665988,133.84666442871094,94264200,0.0,0.0
2021-04-20,134.0253274158552,134.5315648517617,130.83896845259383,132.12939453125,94812300,0.0,0.0
2021-04-21,131.38490895711038,132.76466826821087,130.332720364723,132.51651000976562,68847100,0.0,0.0
2021-04-22,132.05992031915383,133.16174382753277,130.44193842850063,130.96803283691406,84566500,0.0,0.0
2021-04-23,131.18639890318005,134.1245845040875,131.18639890318005,133.3304901123047,78657500,0.0,0.0
2021-04-26,133.83672931475948,134.06503069807303,132.57608097437807,133.7275390625,66905100,0.0,0.0
2021-04-27,134.01540639097988,134.4124687692127,133.12204254612286,133.3999786376953,66015800,0.0,0.0
2021-04-28,133.3205499326275,134.02532610170854,132.09961545424846,132.59593200683594,107760100,0.0,0.0
2021-04-29,135.46465226635365,136.06023823721463,131.47426261289797,132.49667358398438,151101000,0.0,0.0
2021-04-30,130.80919662475915,132.57608243800638,130.1044355630691,130.49156188964844,109839500,0.0,0.0
2021-05-03,131.06728202915616,133.08234137467113,130.85883753759373,131.5635986328125,75135100,0.0,0.0
2021-05-04,130.2235484568368,130.5213414381673,125.76662005505816,126.90814971923828,137564700,0.0,0.0
2021-05-05,128.24819070421026,129.48898205225095,127.02725625872428,127.15630340576172,84000900,0.0,0.0
2021-05-06,126.94784814725578,128.7941463422953,126.1934448612895,128.7842254638672,78128300,0.0,0.0
2021-05-07,130.10668539511292,130.51434477393053,128.74445764837355,129.47032165527344,78973300,0.22,0.0
2021-05-10,128.6748491699721,128.80410034678647,126.08961322419155,126.12938690185547,88071200,0.0,0.0
2021-05-11,122.79842726377477,125.5526882459164,122.07257087406853,125.19474029541016,126142800,0.0,0.0
2021-05-12,122.69899678241225,123.93195052646021,121.55552812942368,122.07257080078125,112172300,0.0,0.0
2021-05-13,123.87228692227755,125.43336775232032,123.55410508386288,124.26007080078125,105861300,0.0,0.0
2021-05-14,125.53279506841194,127.16347789845597,125.1350658836578,126.7259750366211,81918000,0.0,0.0
2021-05-17,126.09956722159536,126.20894294618788,124.45893893876158,125.55268859863281,74244600,0.0,0.0
2021-05-18,125.84103967749377,126.26859725104624,124.07115265685216,124.14075469970703,63342900,0.0,0.0
2021-05-19,122.46035936480166,124.21035573844999,122.1620605629472,123.9816665649414,92612000,0.0,0.0
2021-05-20,124.51859853324463,126.9944512525298,124.38933218032318,126.58677673339844,76857100,0.0,0.0
2021-05-21,127.093882971992,127.27286073584392,124.4987091891659,124.71746063232422,79295400,0.0,0.0
2021-05-24,125.2941635560825,127.21319990082084,125.22456151605793,126.37796783447266,63092900,0.0,0.0
2021-05-25,127.09388719166773,127.59105440647735,125.6024083054006,126.17911529541016,72009500,0.0,0.0
2021-05-26,126.23876261891787,126.6663201712382,125.70182934953513,126.12938690185547,56575900,0.0,0.0
2021-05-27,125.7217198622384,126.91489984681138,124.36944516716058,124.56830596923828,94625600,0.0,0.0
2021-05-28,124.85666806837366,125.08536483401085,123.84246577002448,123.9021224975586,71311100,0.0,0.0
2021-06-01,124.36944826841703,124.63791111652164,123.23592497899135,123.57398986816406,67637100,0.0,0.0
2021-06-02,123.57398821171715,124.5285337275934,123.34529904529602,124.34955596923828,59278900,0.0,0.0
2021-06-03,123.97172679020605,124.14075924532105,122.4305288884883,122.83820343017578,76229200,0.0,0.0
2021-06-04,123.36518972235923,125.44332091103347,123.14643827238785,125.17485046386719,75169300,0.0,0.0
2021-06-07,125.45325441701338,125.60240381752163,124.12087030086114,125.1847915649414,71057600,0.0,0.0
2021-06-08,125.88081544323335,127.73025743985575,125.49303154289353,126.02001953125,74403800,0.0,0.0
2021-06-09,126.4873537589465,127.02428707648473,125.8012710333053,126.40780639648438,56877900,0.0,0.0
2021-06-10,126.29842703113137,127.46178631197647,125.22456801304529,125.39360046386719,71186400,0.0,0.0
2021-06-11,125.81120732547406,126.71604143995377,125.38364976547716,126.62654876708984,53522400,0.0,0.0
2021-06-14,127.09386936324665,129.79841099200587,126.3481300247236,129.73875427246094,96906500,0.0,0.0
2021-06-15,129.2018480089208,129.8581023665859,128.6549693775332,128.90354919433594,62746300,0.0,0.0
2021-06-16,129.62939598037798,130.14644623941754,127.73025774055996,129.41064453125,91815000,0.0,0.0
2021-06-17,129.06263530129124,131.79701310355543,128.91347831790355,131.04132080078125,96721700,0.0,0.0
2021-06-18,129.96746712492669,130.76291033388168,129.50013589500693,129.71888732910156,108953300,0.0,0.0
2021-06-21,129.55979302366407,131.65780711387376,128.47598875178264,131.54843139648438,79663300,0.0,0.0
2021-06-22,131.37939079300253,133.31831005161823,130.87227832929133,133.2188720703125,74783600,0.0,0.0
2021-06-23,133.01010035802088,133.55697902121148,132.47315942612144,132.94049072265625,60214200,0.0,0.0
2021-06-24,133.6862154349234,133.87513851332835,132.17484597979103,132.65213012695312,68711000,0.0,0.0
2021-06-25,132.7018691650487,133.12941920950348,132.05555247435564,132.35385131835938,70783700,0.0,0.0
2021-06-28,132.65214588904198,134.4816898209,132.59248915658492,134.0143585205078,62111300,0.0,0.0
2021-06-29,134.03423478915533,135.71463670976001,133.58679417157657,135.5555419921875,64556100,0.0,0.0
2021-06-30,135.3964555847001,136.62941696340022,135.09815676397014,136.18197631835938,63261400,0.0,0.0
2021-07-01,135.82401179930892,136.54986058320702,134.988772121995,136.49020385742188,52485800,0.0,0.0
2021-07-02,137.1166218021688,139.20469834620508,136.9674799799268,139.16493225097656,78852600,0.0,0.0
2021-07-06,139.2743067852776,142.33679677121256,139.2743067852776,141.21322631835938,108181800,0.0,0.0
2021-07-07,142.72457078977527,144.066907773892,141.8495802138886,143.7487335205078,104911600,0.0,0.0
2021-07-08,140.7757113101087,143.24161862805707,139.87087721509917,142.42628479003906,105575500,0.0,0.0
2021-07-09,141.93908088062489,144.82260079814793,141.8396428812171,144.28567504882812,99890800,0.0,0.0
2021-07-12,145.37943085443527,145.4888065838123,143.18197853589967,143.67913818359375,76299700,0.0,0.0
2021-07-13,143.21179801476362,146.62232087582004,142.81407639013014,144.81265258789062,100827100,0.0,0.0
2021-07-14,147.25868082633394,148.7203312763855,146.8410534073703,148.30270385742188,127050800,0.0,0.0
2021-07-15,148.3922127381447,149.1478899184393,146.25441721271565,147.6365203857422,106820300,0.0,0.0
2021-07-16,147.61662805523008,148.90923081578947,145.05128282113859,145.55838012695312,93251400,0.0,0.0
2021-07-19,142.93338028084528,143.25156969695112,140.86519459247663,141.64076232910156,121434600,0.0,0.0
2021-07-20,142.64502698980593,146.26434796345458,142.1478674320404,145.31973266601562,96350000,0.0,0.0
2021-07-21,144.70328675002665,145.29988439983805,143.80840544741798,144.5740203857422,74993500,0.0,0.0
2021-07-22,145.11093414809525,147.35808988723673,144.98166780800247,145.96604919433594,77338200,0.0,0.0
2021-07-23,146.71180747869798,147.87515917346224,146.08538149993737,147.716064453125,71447400,0.0,0.0
2021-07-26,147.42771990544412,148.9788555127441,146.86095064856494,148.1436309814453,72434100,0.0,0.0
2021-07-27,148.27287454186003,148.36237480083813,144.72316288034267,145.9362335205078,104818600,0.0,0.0
2021-07-28,143.98737013373233,146.13510338440457,141.73026115718025,144.15640258789062,118931200,0.0,0.0
2021-07-29,143.86805235030556,145.71748673185533,143.75867662771523,144.81265258789062,56699500,0.0,0.0
2021-07-30,143.55981438488166,145.4987338368373,143.29134394627016,145.03140258789062,70440600,0.0,0.0
2021-08-02,145.52856865995957,146.1152133867277,144.42487366568176,144.69334411621094,62880000,0.0,0.0
2021-08-03,144.98167518291342,147.19900267514817,144.35524925319027,146.5228729248047,64786600,0.0,0.0
2021-08-04,146.4334085770347,146.95044369271048,145.4490270012333,146.11521911621094,56368300,0.0,0.0
2021-08-05,146.14504675140248,147.00016195795786,145.33965054436595,146.22459411621094,46397700,0.0,0.0
2021-08-06,145.73663815077393,146.4934474423361,145.01965452936219,145.5275115966797,54126800,0.22,0.0
2021-08-09,145.58726175748328,146.08516621985143,144.91011898218497,145.47772216796875,48908700,0.0,0.0
2021-08-10,145.82626775677227,147.09094940113536,144.69104614064352,144.9897918701172,69023100,0.0,0.0
2021-08-11,145.43789386759434,146.10508401172612,144.92006898153755,145.24868774414062,48493500,0.0,0.0
2021-08-12,145.5773251167992,148.42533956193384,145.2287858769508,148.26600646972656,72282600,0.0,0.0
2021-08-13,148.34566814130866,148.81369958751333,147.6486048793569,148.47512817382812,59375000,0.0,0.0
2021-08-16,147.91745956156976,150.5563624818619,145.8561428692958,150.4866485595703,103296000,0.0,0.0
2021-08-17,149.60038780965544,151.04430787854275,148.4651661119628,149.56056213378906,92229700,0.0,0.0
2021-08-18,149.17218248007444,150.08832488290088,145.5374707265889,145.74659729003906,86326000,0.0,0.0
2021-08-19,144.4221753846693,147.37972927558403,143.89439784001277,146.08517456054688,86960300,0.0,0.0
2021-08-20,146.82208245358012,147.87763757004382,146.16484486206286,147.56893920898438,60549600,0.0,0.0
2021-08-23,147.68843877010224,149.56056465907378,147.27020078966314,149.08258056640625,60131800,0.0,0.0
2021-08-24,148.8236494769273,150.22774378978048,148.52490374304634,148.99293518066406,48606400,0.0,0.0
2021-08-25,149.1821247824483,149.6899970322024,147.1805544185375,147.7382049560547,58991300,0.0,0.0
2021-08-26,147.72826413309033,148.49502608598115,146.89177306518593,146.92164611816406,48597200,0.0,0.0
2021-08-27,146.86190225199374,148.1265838950984,146.21463250114402,147.9772186279297,55802400,0.0,0.0
2021-08-30,148.37554320573298,152.84673115234332,147.98717829775316,152.478271484375,90956700,0.0,0.0
2021-08-31,152.0202030893729,152.15961573928905,150.65593444929428,151.1936798095703,86453100,0.0,0.0
2021-09-01,152.18948525267132,154.33046843975555,151.7015333918969,151.87081909179688,80313700,0.0,0.0
2021-09-02,153.22512166991103,154.07156537410532,151.76128126538248,153.00604248046875,71115500,0.0,0.0
2021-09-03,153.11559018876684,153.98195437286597,152.44839996550695,153.65333557128906,57808700,0.0,0.0
2021-09-07,154.32053238387152,156.6009284623888,153.74296130142372,156.0333251953125,82278300,0.0,0.0
2021-09-08,156.32208833720512,156.38183444441475,153.3346614180098,154.45993041992188,74420200,0.0,0.0
2021-09-09,154.8383481153607,155.45574483793735,153.30479373401673,153.42430114746094,57305700,0.0,0.0
2021-09-10,154.35038397410275,154.8283680054033,148.07678468328444,148.3456573486328,140893200,0.0,0.0
2021-09-13,149.99870853258963,150.78539092539395,148.12658282512365,148.92323303222656,102404300,0.0,0.0
2021-09-14,149.71987128715313,150.43685489682485,146.29428630646325,147.49920654296875,109296300,0.0,0.0
2021-09-15,147.9373641207164,148.8136807935495,145.7565402520852,148.4053955078125,83281300,0.0,0.0
2021-09-16,147.8178731023936,148.3456505950776,146.60298504889977,148.16639709472656,68034100,0.0,0.0
2021-09-17,148.19630329397762,148.19630329397762,145.14911497755477,145.44786071777344,129868800,0.0,0.0
2021-09-20,143.19733873958054,144.23297342470394,140.67794315876614,142.3409423828125,123478900,0.0,0.0
2021-09-21,143.32677716359717,143.9939825421858,142.18160293078662,142.82887268066406,75834000,0.0,0.0
2021-09-22,143.84459739001508,145.81629482358343,143.09774068996845,145.23873901367188,76404300,0.0,0.0
2021-09-23,146.03539185450472,146.46359764952064,145.0296301789823,146.2146453857422,64838200,0.0,0.0
2021-09-24,145.0495312235539,146.85194294117832,144.9499442534198,146.3042449951172,53477900,0.0,0.0
2021-09-27,144.86032916042745,145.34828101603014,143.2172504709952,144.7607421875,74150700,0.0,0.0
2021-09-28,142.64962687955352,144.14334025002006,141.09616740544243,141.31524658203125,108972300,0.0,0.0
2021-09-29,141.87292291309788,143.84462066570936,141.4347644803307,142.23141479492188,74602000,0.0,0.0
2021-09-30,143.05791815311414,143.77490181645686,140.68788797735127,140.90696716308594,89056700,0.0,0.0
2021-10-01,141.30529775542703,142.32102723838278,138.52699719876713,142.05215454101562,94639600,0.0,0.0
2021-10-04,141.16586878861867,141.61399496407492,137.6905053391965,138.55685424804688,98322000,0.0,0.0
2021-10-05,138.90540992320882,141.64388481206058,138.77594988429604,140.51861572265625,80861100,0.0,0.0
2021-10-06,138.8854811775734,141.5542419796849,137.7900852096385,141.40487670898438,83221100,0.0,0.0
2021-10-07,142.46042132849414,143.61556331973466,142.12184994325273,142.689453125,61732700,0.0,0.0
2021-10-08,143.42637073006549,143.57573600387474,141.96253026737625,142.3011016845703,58773200,0.0,0.0
2021-10-11,141.6737414185163,144.20308942735727,141.21566262274715,142.2114715576172,64452200,0.0,0.0
2021-10-12,142.62972390909889,142.64964434436536,140.44889969004203,140.91693115234375,73035900,0.0,0.0
2021-10-13,140.6480768203293,140.80739472152865,138.6166178329237,140.3194580078125,78762700,0.0,0.0
2021-10-14,141.5144073093062,143.27699336571638,140.91691587480966,143.15748596191406,69907100,0.0,0.0
2021-10-15,143.16746346805527,144.29271729993295,142.90854340465378,144.23297119140625,67940300,0.0,0.0
2021-10-18,142.84879241735956,146.22458418737673,142.5600145043969,145.93580627441406,85589200,0.0,0.0
2021-10-19,146.3938699618835,148.54482096551288,145.9358063486973,148.13653564453125,76378900,0.0,0.0
2021-10-20,148.07679458415308,149.1223970683414,147.4992235434125,148.6344451904297,58418800,0.0,0.0
2021-10-21,148.18632546069463,149.0128487016564,147.2502626288864,148.853515625,61421000,0.0,0.0
2021-10-22,149.06265779599994,149.5505945014497,148.01705526385894,148.0668487548828,58883400,0.0,0.0
2021-10-25,148.0568697402853,148.74398035785535,147.00131466772106,148.0170440673828,50720600,0.0,0.0
2021-10-26,148.70415122768293,150.2078172609261,148.38548507251588,148.69419860839844,60893400,0.0,0.0
2021-10-27,148.73402285722906,149.10246730013176,147.86767394777095,148.22616577148438,56094900,0.0,0.0
2021-10-28,149.19211299431115,152.5280640569404,149.09252601549372,151.9305877685547,100077900,0.0,0.0
2021-10-29,146.6029913229415,149.3115928176483,145.7963885239366,149.17218017578125,124953200,0.0,0.0
2021-11-01,148.36558167122607,149.07259752014554,147.18056658363673,148.33570861816406,74588300,0.0,0.0
2021-11-02,148.03696506273465,150.93477281093877,148.02699724834198,149.39126586914062,69122000,0.0,0.0
2021-11-03,149.7597217696846,151.33310188521526,149.19211851497275,150.85511779785156,54511500,0.0,0.0
2021-11-04,150.94472825329828,151.79115677635664,150.00866537322491,150.32733154296875,60394600,0.0,0.0
2021-11-05,151.47417535921056,151.78332424814366,149.64918346126638,150.8658447265625,65463900,0.22,0.0
2021-11-08,150.99549817620317,151.15506380651738,149.74892022127847,150.0281524658203,55020900,0.0,0.0
2021-11-09,149.7887946315869,151.01542300158323,149.64917851806712,150.39712524414062,56787900,0.0,0.0
2021-11-10,149.60930219037823,149.71900165769276,147.4452447142787,147.51504516601562,65187100,0.0,0.0
2021-11-11,148.5522069743492,149.02090628115982,147.27569716134238,147.46517944335938,41000000,0.0,0.0
2021-11-12,148.02363426740973,149.9882421943041,147.07623813616473,149.57937622070312,63804000,0.0,0.0
2021-11-15,149.95832237970083,151.46419814337045,149.0208934129961,149.58934020996094,59222800,0.0,0.0
2021-11-16,149.52951327230264,151.0752728969932,148.9311497991917,150.58660888671875,59256200,0.0,0.0
2021-11-17,150.58660513180027,154.57565427436452,150.5766379870692,153.06979370117188,88807000,0.0,0.0
2021-11-18,153.28919043288565,158.23560277751776,152.63099368167596,157.4377899169922,137827700,0.0,0.0
2021-11-19,157.21840368223994,160.57918815554297,156.10147471761377,160.1104736328125,117305600,0.0,0.0
2021-11-22,161.23735940151988,165.24635805959272,160.5592283499234,160.5791778564453,117467900,0.0,0.0
2021-11-23,160.67889454657876,161.3570408134663,158.62453667347464,160.96810913085938,96041900,0.0,0.0
2021-11-24,160.30992890727325,161.69612301822625,159.2029670476621,161.49667358398438,69463600,0.0,0.0
2021-11-26,159.13316061408227,160.01074113517558,155.93194177267299,156.38070678710938,76959800,0.0,0.0
2021-11-29,158.93368676514152,160.74871144255928,158.3552728091627,159.8013153076172,88748200,0.0,0.0
2021-11-30,159.55201238362775,165.06687208374524,159.48219671341596,164.84747314453125,174048100,0.0,0.0
2021-12-01,167.02149643466473,169.83378360485293,164.07957550474865,164.3189239501953,152052500,0.0,0.0
2021-12-02,158.3054300132269,163.7504738916077,157.36800097485695,163.31167602539062,136739200,0.0,0.0
2021-12-03,163.57096660538318,164.50839560152457,159.28273567463802,161.3969268798828,118023100,0.0,0.0
2021-12-06,163.84022217803206,167.42040552247533,163.8302550328164,164.86741638183594,107497000,0.0,0.0
2021-12-07,168.61710783318074,171.11026352881504,167.87912826914766,170.7113494873047,120405400,0.0,0.0
2021-12-08,171.65877188208393,175.47828847985883,170.2326788194764,174.60069274902344,116998900,0.0,0.0
2021-12-09,174.43115544154736,176.2661144519336,173.4438602700277,174.0821075439453,108923700,0.0,0.0
2021-12-10,174.730342366744,179.1382401107435,174.2117616859747,178.95872497558594,115402700,0.0,0.0
2021-12-13,180.6241413968189,181.63138605028956,175.04944883849828,175.25888061523438,153237000,0.0,0.0
2021-12-14,174.7702322499182,177.25342105644518,171.73856130751807,173.85275268554688,139380400,0.0,0.0
2021-12-15,174.6306113695734,179.00859249374818,171.83827373573845,178.80914306640625,131063300,0.0,0.0
2021-12-16,178.78919230698062,180.64410088060592,170.2825457066119,171.7884063720703,150185800,0.0,0.0
2021-12-17,169.4647841303681,172.9951013771265,169.2254509048359,170.67147827148438,195432700,0.0,0.0
2021-12-20,167.81930149687847,170.1130078695111,167.00155430974027,169.2852783203125,107499100,0.0,0.0
2021-12-21,171.09031025886273,172.72581975054052,168.65698791872921,172.5164031982422,91185900,0.0,0.0
2021-12-22,172.56626111189993,175.3785480925398,171.6786982765874,175.15914916992188,92135300,0.0,0.0
2021-12-23,175.36859354343775,176.36585591168702,174.79017954381126,175.7974090576172,68356600,0.0,0.0
2021-12-27,176.6051835212935,179.92606892792912,176.58524923081447,179.83631896972656,74919600,0.0,0.0
2021-12-28,179.66677709595126,180.8335721445172,178.04123470034364,178.7991485595703,79144300,0.0,0.0
2021-12-29,178.8390498572855,180.13549388903743,177.65230528707443,178.888916015625,62348900,0.0,0.0
2021-12-30,178.97867035551792,180.07566499780395,177.60244348010733,177.71214294433594,59773000,0.0,0.0
2021-12-31,177.60244301390927,178.7393214506508,176.77471346181446,177.08387756347656,64062300,0.0,0.0
2022-01-03,177.3431544331352,182.37933202900862,177.22348782806583,181.51170349121094,104487900,0.0,0.0
2022-01-04,182.130024880791,182.43917376952862,178.62962435046575,179.20803833007812,99310400,0.0,0.0
2022-01-05,179.11827886472275,179.67674330725325,174.16188411174258,174.4411163330078,94537600,0.0,0.0
2022-01-06,172.22720964956721,174.82009791935997,171.17011396353388,171.5291290283203,96904000,0.0,0.0
2022-01-07,172.41668427246222,173.66326218964326,170.5617757230162,171.6986541748047,86709100,0.0,0.0
2022-01-10,168.61711105873005,172.0277462895595,167.70959871607542,171.71859741210938,106765600,0.0,0.0
2022-01-11,171.84825416187937,174.70040985306292,170.3523606481458,174.60069274902344,76138300,0.0,0.0
2022-01-12,175.63783485180943,176.69493047582267,174.34140600999118,175.04945373535156,74805200,0.0,0.0
2022-01-13,175.29876540744326,176.1364620851175,171.31968336296805,171.71859741210938,84505800,0.0,0.0
2022-01-14,170.87093179884167,173.30425443025072,170.62161620491887,172.59620666503906,80440800,0.0,0.0
2022-01-18,171.04045407920967,172.06763304576808,168.94621234900018,169.33514404296875,90956700,0.0,0.0
2022-01-19,169.53460095507188,170.6116461283578,165.48571821404389,165.77491760253906,94815000,0.0,0.0
2022-01-20,166.5228551961468,169.2154603724926,163.73051770263388,164.0596160888672,91420500,0.0,0.0
2022-01-21,163.96986960215108,165.87464429442363,161.8556783432189,161.9653778076172,122848900,0.0,0.0
2022-01-24,159.58191027447558,161.85566699806722,154.2764677747522,161.17752075195312,162294600,0.0,0.0
2022-01-25,158.54476215981475,162.31441257831833,156.59013649978397,159.3425750732422,115798400,0.0,0.0
2022-01-26,163.05238989382582,163.93995275306878,157.38794720045848,159.25282287597656,108275300,0.0,0.0
2022-01-27,162.00527190517667,163.39146601596985,157.8466895727971,158.78411865234375,121954600,0.0,0.0
2022-01-28,165.25634617626156,169.88364274452135,162.35430916536393,169.8636932373047,179935700,0.0,0.0
